survey_code,PlotID,RecordID,contributor_assigned_plot_id,email,Investigators,SevilletaIAV,SuitableForParamSenExp,SiteName,Country,SiteLatitude,SiteLongitude,SiteElevation,MAT,MAP,KoppenCC,KoppenCC_long,IGBP_class,IGBP_class_long,community_description,community_species,phenology,plant_functional_type,plot_order,plot_family,plot_genus,plot_species,plot_subspecies,plot_species_common_name,photosynthetic_pathway,life_cycle_strategy,additional_species_in_plot,soil,disturbance,DateSurvey,SurveyDateTimeUTC,DateHarvest,PeakBiomass,EntirePlantDried,SubsampleDried,AveragedMoistureContent,EPSG,UTM_zone,Corner1_X,Corner1_Y,Corner1_Z,Corner2_X,Corner2_Y,Corner2_Z,Corner3_X,Corner3_Y,Corner3_Z,Corner4_X,Corner4_Y,Corner4_Z,Harvest_frame_used,plot_side_length,AGB,Comp1,Comp1_Mass,Comp2,Comp2_Mass,Comp3,Comp3_Mass,Comp4,Comp4_Mass,Field_max_height,canopy_diameter_max,canopy_diameter_perpendicular,Biomass_Subsample_Archived,CarbCon,Comp1_CarbCon,Comp2_CarbCon,Comp3_CarbCon,Comp4_CarbCon,NitCon,Comp1_NitCon,Comp2_NitCon,Comp3_NitCon,Comp4_NitCon,Notes_on_survey_harvest,Notes_on_plot,Acknowledgements,Acknowledgements_Funding,Acknowledgements_Permission,Acknowledgements_Assistance,Agreement,Protocol_version,wind_speed,sky_conditions_code,sky_conditions,drone_and_sensor,CameraShutterType,minimum_image_sharpness,Notes_from_processing_and_review,point_cloud_quality,corner_apparent_bias,manual_filtering_required,binomial_species,species_short,plot_area_from_field_length,solar_elevation,solar_noon_elevation,solar_elevation_offset,solar_noon_utc,minutes_offset_from_solar_noon,site_code,plot_area_from_coordinates_m2,AGB_g_m2,HAG_plotmin_of_cellmax_m,HAG_plotmax_of_cellmax_m,HAG_plotmean_of_cellmax_m,HAG_plotmedian_of_cellmax_m,HAG_plot90percentile_of_cellmax_m,Count_of_nodata_cells_in_plot,Count_of_points_cells_in_plot
20190605_PC_WBS,P30,452.0,HP30,pat.clark@usda.gov,Patrick E. Clark,False,True,RCEW-WBS (Reynolds Creek Experimental Watershed - Wyoming big sagebrush),USA,43.168,-116.715,1425.0,9.2,298.0,Csa,"Mediterranean: mild with dry, hot summer",7.0,Open shrubland,Wyoming big sagebrush shrub steppe,"Artemisia tridentata wyomingensis, Tetradymia canescens, Chrysothamnus viscidiflorus, Pseudoroegneria spicata spicata, Elymus elymoides, Poa secunda, Bromus tectorum, Phlox longifolia, Astragalus cusickii, Antennaria dimorpha, Crepis acuminata, Zigadenus paniculatus ","Artemisia tridentata wyomingensis =just past peak greenness, Pseudoroegneria spicata spicata = soft dough, Elymus elymoides = soft dough, Poa secunda = hard seed",Graminoid,Poales,Poaceae,Pseudoroegneria,spicata,NA,bluebunch wheatgrass,C3,perennial,"PHLO2, POSE, PSSP6, ELEL5","Glasgow loam, 0-30% slope, Fine, smectitic, mesic Xeric Haplargids ('Glasgow soil series' in the USDA taxonomy)","Fairly intact native community. Very minor amount of cheatgrass (BRTE) invasion as a consequence of localized, pocket gopher disturbance. Last wildfire was likely in the mid-1930s. ",2019-06-05,2019-06-05 18:15:00,2019-06-05,True,True,False,False,32611,11N,523140.522,4779478.009,1425.538,523140.066,4779477.53,1425.646,523140.773,4779477.142,1425.666,523141.222,4779477.557,1425.562,True,0.5,36.78999999999999,NA,NA,NA,NA,Herbaceous understory,36.78999999999999,NA,NA,0.6,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DJI Phantom 4 with stock 12MP camera (purchased in 2016). NB. Convergent images were taken at a 65 degree angle rather than the 25 degrees target angle.,NA,"Funded by USDA Agricultural Research Service, Landowner = USDI Bureau of Land Management (Federal) sampled with permission provided under an existing research MOU. ",USDA Agricultural Research Service,USDI Bureau of Land Management,"Ben Porter, Alex Boehm, Jordan Johnston",I/We agree to the data use and authorship policy,1.4.8,0.9,0.0,0 - Clear Sky,DJI Phantom 4 (FC330 camera),Rolling,0.7,"Point cloud looks okay, corner coordinates are ca. 4 cm low",1,-4.0,False,Pseudoroegneria spicata,P. spicata,0.25,62.18,69.41,7.23,2019-06-05 19:45:14,90.0,WBS,0.5045,147.15999999999997,0.02,0.19,0.0872,0.08,0.12,2.0,5045.0
20190605_PC_WBS,P31,453.0,HP31,pat.clark@usda.gov,Patrick E. Clark,False,True,RCEW-WBS (Reynolds Creek Experimental Watershed - Wyoming big sagebrush),USA,43.168,-116.715,1425.0,9.2,298.0,Csa,"Mediterranean: mild with dry, hot summer",7.0,Open shrubland,Wyoming big sagebrush shrub steppe,"Artemisia tridentata wyomingensis, Tetradymia canescens, Chrysothamnus viscidiflorus, Pseudoroegneria spicata spicata, Elymus elymoides, Poa secunda, Bromus tectorum, Phlox longifolia, Astragalus cusickii, Antennaria dimorpha, Crepis acuminata, Zigadenus paniculatus ","Artemisia tridentata wyomingensis =just past peak greenness, Pseudoroegneria spicata spicata = soft dough, Elymus elymoides = soft dough, Poa secunda = hard seed",Graminoid,Poales,Poaceae,Pseudoroegneria,spicata,NA,bluebunch wheatgrass,C3,perennial,"PSSP6, ELEL5, PHLO2, ASCU5","Glasgow loam, 0-30% slope, Fine, smectitic, mesic Xeric Haplargids ('Glasgow soil series' in the USDA taxonomy)","Fairly intact native community. Very minor amount of cheatgrass (BRTE) invasion as a consequence of localized, pocket gopher disturbance. Last wildfire was likely in the mid-1930s. ",2019-06-05,2019-06-05 18:15:00,2019-06-05,True,True,False,False,32611,11N,523132.098,4779524.347,1421.516,523132.15,4779524.707,1421.463,523131.688,4779524.824,1421.48,523131.613,4779524.429,1421.532,True,0.5,38.51,NA,NA,NA,NA,Herbaceous understory,38.51,NA,NA,0.58,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DJI Phantom 4 with stock 12MP camera (purchased in 2016). NB. Convergent images were taken at a 65 degree angle rather than the 25 degrees target angle.,NA,"Funded by USDA Agricultural Research Service, Landowner = USDI Bureau of Land Management (Federal) sampled with permission provided under an existing research MOU. ",USDA Agricultural Research Service,USDI Bureau of Land Management,"Ben Porter, Alex Boehm, Jordan Johnston",I/We agree to the data use and authorship policy,1.4.8,0.9,0.0,0 - Clear Sky,DJI Phantom 4 (FC330 camera),Rolling,0.7,"Point cloud looks okay, corner coordinates are ca. 5 cm low",1,-5.0,False,Pseudoroegneria spicata,P. spicata,0.25,62.18,69.41,7.23,2019-06-05 19:45:14,90.0,WBS,0.1851,154.04,0.06,0.25,0.1218,0.11,0.18,1.0,1850.0
20190605_PC_WBS,P32,454.0,HP32,pat.clark@usda.gov,Patrick E. Clark,False,True,RCEW-WBS (Reynolds Creek Experimental Watershed - Wyoming big sagebrush),USA,43.168,-116.715,1425.0,9.2,298.0,Csa,"Mediterranean: mild with dry, hot summer",7.0,Open shrubland,Wyoming big sagebrush shrub steppe,"Artemisia tridentata wyomingensis, Tetradymia canescens, Chrysothamnus viscidiflorus, Pseudoroegneria spicata spicata, Elymus elymoides, Poa secunda, Bromus tectorum, Phlox longifolia, Astragalus cusickii, Antennaria dimorpha, Crepis acuminata, Zigadenus paniculatus ","Artemisia tridentata wyomingensis =just past peak greenness, Pseudoroegneria spicata spicata = soft dough, Elymus elymoides = soft dough, Poa secunda = hard seed",Graminoid,Poales,Poaceae,Pseudoroegneria,spicata,NA,bluebunch wheatgrass,C3,perennial,"PSSP6, PHLO2, POSE, ANDI2","Glasgow loam, 0-30% slope, Fine, smectitic, mesic Xeric Haplargids ('Glasgow soil series' in the USDA taxonomy)","Fairly intact native community. Very minor amount of cheatgrass (BRTE) invasion as a consequence of localized, pocket gopher disturbance. Last wildfire was likely in the mid-1930s. ",2019-06-05,2019-06-05 18:15:00,2019-06-05,True,True,False,False,32611,11N,523125.96,4779501.69,1424.857,523125.624,4779501.449,1424.87,523125.786,4779501.133,1424.931,523126.173,4779501.314,1424.916,True,0.5,36.269999999999996,NA,NA,NA,NA,Herbaceous understory,36.269999999999996,NA,NA,0.43,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DJI Phantom 4 with stock 12MP camera (purchased in 2016). NB. Convergent images were taken at a 65 degree angle rather than the 25 degrees target angle.,NA,"Funded by USDA Agricultural Research Service, Landowner = USDI Bureau of Land Management (Federal) sampled with permission provided under an existing research MOU. ",USDA Agricultural Research Service,USDI Bureau of Land Management,"Ben Porter, Alex Boehm, Jordan Johnston",I/We agree to the data use and authorship policy,1.4.8,0.9,0.0,0 - Clear Sky,DJI Phantom 4 (FC330 camera),Rolling,0.7,"Point cloud looks okay, corner coordinates are okay.",1,0.0,False,Pseudoroegneria spicata,P. spicata,0.25,62.18,69.41,7.23,2019-06-05 19:45:14,90.0,WBS,0.1646,145.07999999999998,0.03,0.2,0.1028,0.1,0.16,1.0,1646.0
20190617_JG_RLP,P01,455.0,HP_01,jofeg@unileon.es,"José Manuel Fernández-Guisuraga (Fernández-Guisuraga, J.M.); Leonor Calvo (Calvo, L.); Susana Suárez-Seoane (Suárez-Seoane, S.) Enoc Sanz-Ablanedo (Sanz-Ablanedo, E.)",False,True,Riopinos (León province),Spain,43.045,-5.413,1635.0,7.0,1600.0,Cfb,Cfb,6.0,Closed Shrubland,Calluna-heathland site,Calluna vulgaris; Vaccinium myrtillus; Cytisus oromediterraneus; herbaceous species,The vegetation growing season period is from June to October,Shrub,Ericales,Ericaceae,Calluna,vulgaris,NA,Heather,NA,perennial,Herbaceous species,Umbrisol; soil depth ranges from 30 to 50 cm,None known,2019-06-17,2019-06-17 14:30:00,2019-07-15,True,True,False,False,32630,30N,303453.827,4768584.601,1636.432,303454.088,4768584.995,1636.476,303453.696,4768585.287,1636.432,303453.436,4768584.865,1636.43,True,0.5,346.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB. Image quality is sub-optimal (motion blur, some under/over exposues).",NA,"This study was financially supported by the Spanish Ministry of Economy and Competitiveness, and the European Regional Development Fund (ERDF), in the framework of the GESFIRE (AGL2013-48189-C2-1-R) and FIRESEVES (AGL2017-86075-C2-1-R) projects; and by the Regional Government of Castilla y León in the framework of the FIRECYL (LE033U14) and SEFIRECYL (LE001P17) projects. J.M. Fernández-Guisuraga is supported by a predoctoral fellowship from the Spanish Ministry of Education (FPU16/03070)","GESFIRE (AGL2013-48189-C2-1-R), FIRESEVES (AGL2017-86075-C2-1-R), FIRECYL (LE033U14) and SEFIRECYL (LE001P17) awarded to J.M.F.-G., L.C. and S.S.-S. FPU16/03070 awarded to J.M.F.-G. ",NA,NA,I/We agree to the data use and authorship policy,1.5.3,3.9,8.0,8 - Stratus (sun obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"There is a point cloud, and some plausible corners.",1,0.0,False,Calluna vulgaris,C. vulgaris,0.25,57.21,70.34,13.13,2019-06-17 12:22:24,128.0,RLP,0.2322,1386.308,0.06,0.23,0.1806,0.19,0.22,4.0,2321.0
20190617_JG_RLP,P02,456.0,HP_02,jofeg@unileon.es,"José Manuel Fernández-Guisuraga (Fernández-Guisuraga, J.M.); Leonor Calvo (Calvo, L.); Susana Suárez-Seoane (Suárez-Seoane, S.) Enoc Sanz-Ablanedo (Sanz-Ablanedo, E.)",False,True,Riopinos (León province),Spain,43.045,-5.413,1635.0,7.0,1600.0,Cfb,Cfb,6.0,Closed Shrubland,Calluna-heathland site,Calluna vulgaris; Vaccinium myrtillus; Cytisus oromediterraneus; herbaceous species,The vegetation growing season period is from June to October,Shrub,Ericales,Ericaceae,Calluna,vulgaris,NA,Heather,NA,perennial,Herbaceous species,Umbrisol; soil depth ranges from 30 to 50 cm,None known,2019-06-17,2019-06-17 14:30:00,2019-07-15,True,True,False,False,32630,30N,303448.717,4768588.265,1636.249,303448.774,4768588.762,1636.276,303448.291,4768588.778,1636.312,303448.252,4768588.292,1636.282,True,0.5,470.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB. Image quality is sub-optimal (motion blur, some under/over exposues).",NA,"This study was financially supported by the Spanish Ministry of Economy and Competitiveness, and the European Regional Development Fund (ERDF), in the framework of the GESFIRE (AGL2013-48189-C2-1-R) and FIRESEVES (AGL2017-86075-C2-1-R) projects; and by the Regional Government of Castilla y León in the framework of the FIRECYL (LE033U14) and SEFIRECYL (LE001P17) projects. J.M. Fernández-Guisuraga is supported by a predoctoral fellowship from the Spanish Ministry of Education (FPU16/03070)","GESFIRE (AGL2013-48189-C2-1-R), FIRESEVES (AGL2017-86075-C2-1-R), FIRECYL (LE033U14) and SEFIRECYL (LE001P17) awarded to J.M.F.-G., L.C. and S.S.-S. FPU16/03070 awarded to J.M.F.-G. ",NA,NA,I/We agree to the data use and authorship policy,1.5.3,3.9,8.0,8 - Stratus (sun obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud is plausible, and corners are plausible.",1,0.0,False,Calluna vulgaris,C. vulgaris,0.25,57.21,70.34,13.13,2019-06-17 12:22:24,128.0,RLP,0.234,1883.172,0.03,0.18,0.1212,0.13,0.17,0.0,2338.0
20190617_JG_RLP,P03,457.0,HP_03,jofeg@unileon.es,"José Manuel Fernández-Guisuraga (Fernández-Guisuraga, J.M.); Leonor Calvo (Calvo, L.); Susana Suárez-Seoane (Suárez-Seoane, S.) Enoc Sanz-Ablanedo (Sanz-Ablanedo, E.)",False,True,Riopinos (León province),Spain,43.045,-5.413,1635.0,7.0,1600.0,Cfb,Cfb,6.0,Closed Shrubland,Calluna-heathland site,Calluna vulgaris; Vaccinium myrtillus; Cytisus oromediterraneus; herbaceous species,The vegetation growing season period is from June to October,Shrub,Ericales,Ericaceae,Calluna,vulgaris,NA,Heather,NA,perennial,Herbaceous species,Umbrisol; soil depth ranges from 30 to 50 cm,None known,2019-06-17,2019-06-17 14:30:00,2019-07-15,True,True,False,False,32630,30N,303430.407,4768581.044,1636.495,303430.774,4768581.377,1636.444,303430.459,4768581.738,1636.443,303430.1,4768581.419,1636.463,True,0.5,171.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB. Image quality is sub-optimal (motion blur, some under/over exposues).",NA,"This study was financially supported by the Spanish Ministry of Economy and Competitiveness, and the European Regional Development Fund (ERDF), in the framework of the GESFIRE (AGL2013-48189-C2-1-R) and FIRESEVES (AGL2017-86075-C2-1-R) projects; and by the Regional Government of Castilla y León in the framework of the FIRECYL (LE033U14) and SEFIRECYL (LE001P17) projects. J.M. Fernández-Guisuraga is supported by a predoctoral fellowship from the Spanish Ministry of Education (FPU16/03070)","GESFIRE (AGL2013-48189-C2-1-R), FIRESEVES (AGL2017-86075-C2-1-R), FIRECYL (LE033U14) and SEFIRECYL (LE001P17) awarded to J.M.F.-G., L.C. and S.S.-S. FPU16/03070 awarded to J.M.F.-G. ",NA,NA,I/We agree to the data use and authorship policy,1.5.3,3.9,8.0,8 - Stratus (sun obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud is plausible, and corners are plausible.",1,0.0,False,Calluna vulgaris,C. vulgaris,0.25,57.21,70.34,13.13,2019-06-17 12:22:24,128.0,RLP,0.235,685.62,0.03,0.22,0.1473,0.16,0.19,0.0,2349.0
20190617_JG_RLP,P04,458.0,HP_04,jofeg@unileon.es,"José Manuel Fernández-Guisuraga (Fernández-Guisuraga, J.M.); Leonor Calvo (Calvo, L.); Susana Suárez-Seoane (Suárez-Seoane, S.) Enoc Sanz-Ablanedo (Sanz-Ablanedo, E.)",False,True,Riopinos (León province),Spain,43.045,-5.413,1635.0,7.0,1600.0,Cfb,Cfb,6.0,Closed Shrubland,Calluna-heathland site,Calluna vulgaris; Vaccinium myrtillus; Cytisus oromediterraneus; herbaceous species,The vegetation growing season period is from June to October. Flowering.,Shrub,Fabales,Fabaceae,Cytisus,oromediterraneus,NA,Broom,NA,perennial,Herbaceous species,Umbrisol; soil depth ranges from 30 to 50 cm,None known,2019-06-17,2019-06-17 14:30:00,2019-07-15,True,True,False,False,32630,30N,303435.233,4768588.387,1635.939,303435.344,4768588.86,1635.962,303434.906,4768588.974,1635.898,303434.768,4768588.498,1635.881,True,0.5,763.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB. Image quality is sub-optimal (motion blur, some under/over exposues).",NA,"This study was financially supported by the Spanish Ministry of Economy and Competitiveness, and the European Regional Development Fund (ERDF), in the framework of the GESFIRE (AGL2013-48189-C2-1-R) and FIRESEVES (AGL2017-86075-C2-1-R) projects; and by the Regional Government of Castilla y León in the framework of the FIRECYL (LE033U14) and SEFIRECYL (LE001P17) projects. J.M. Fernández-Guisuraga is supported by a predoctoral fellowship from the Spanish Ministry of Education (FPU16/03070)","GESFIRE (AGL2013-48189-C2-1-R), FIRESEVES (AGL2017-86075-C2-1-R), FIRECYL (LE033U14) and SEFIRECYL (LE001P17) awarded to J.M.F.-G., L.C. and S.S.-S. FPU16/03070 awarded to J.M.F.-G. ",NA,NA,I/We agree to the data use and authorship policy,1.5.3,3.9,8.0,8 - Stratus (sun obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud is plausible, and corners are plausible.",1,0.0,False,Cytisus oromediterraneus,C. oromediterraneus,0.25,57.21,70.34,13.13,2019-06-17 12:22:24,128.0,RLP,0.2282,3054.344,0.04,0.44,0.3815,0.38,0.42,0.0,2282.0
20190617_JG_RLP,P05,459.0,HP_05,jofeg@unileon.es,"José Manuel Fernández-Guisuraga (Fernández-Guisuraga, J.M.); Leonor Calvo (Calvo, L.); Susana Suárez-Seoane (Suárez-Seoane, S.) Enoc Sanz-Ablanedo (Sanz-Ablanedo, E.)",False,True,Riopinos (León province),Spain,43.045,-5.413,1635.0,7.0,1600.0,Cfb,Cfb,6.0,Closed Shrubland,Calluna-heathland site,Calluna vulgaris; Vaccinium myrtillus; Cytisus oromediterraneus; herbaceous species,The vegetation growing season period is from June to October. Not flowering.,Shrub,Fabales,Fabaceae,Cytisus,oromediterraneus,NA,Broom,NA,perennial,Herbaceous species,Umbrisol; soil depth ranges from 30 to 50 cm,None known,2019-06-17,2019-06-17 14:30:00,2019-07-15,True,True,False,False,32630,30N,303426.682,4768574.98,1636.994,303426.335,4768574.725,1636.981,303426.68,4768574.261,1636.994,303427.07,4768574.677,1636.98,True,0.5,839.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB. Image quality is sub-optimal (motion blur, some under/over exposues).",NA,"This study was financially supported by the Spanish Ministry of Economy and Competitiveness, and the European Regional Development Fund (ERDF), in the framework of the GESFIRE (AGL2013-48189-C2-1-R) and FIRESEVES (AGL2017-86075-C2-1-R) projects; and by the Regional Government of Castilla y León in the framework of the FIRECYL (LE033U14) and SEFIRECYL (LE001P17) projects. J.M. Fernández-Guisuraga is supported by a predoctoral fellowship from the Spanish Ministry of Education (FPU16/03070)","GESFIRE (AGL2013-48189-C2-1-R), FIRESEVES (AGL2017-86075-C2-1-R), FIRECYL (LE033U14) and SEFIRECYL (LE001P17) awarded to J.M.F.-G., L.C. and S.S.-S. FPU16/03070 awarded to J.M.F.-G. ",NA,NA,I/We agree to the data use and authorship policy,1.5.3,3.9,8.0,8 - Stratus (sun obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud is plausible, and corners are plausible.",1,0.0,False,Cytisus oromediterraneus,C. oromediterraneus,0.25,57.21,70.34,13.13,2019-06-17 12:22:24,128.0,RLP,0.2643,3359.74,0.08,0.48,0.3806,0.39,0.42999999999999994,0.0,2643.0
20190617_JG_RLP,P06,460.0,HP_06,jofeg@unileon.es,"José Manuel Fernández-Guisuraga (Fernández-Guisuraga, J.M.); Leonor Calvo (Calvo, L.); Susana Suárez-Seoane (Suárez-Seoane, S.) Enoc Sanz-Ablanedo (Sanz-Ablanedo, E.)",False,True,Riopinos (León province),Spain,43.045,-5.413,1635.0,7.0,1600.0,Cfb,Cfb,6.0,Closed Shrubland,Calluna-heathland site,Calluna vulgaris; Vaccinium myrtillus; Cytisus oromediterraneus; herbaceous species,The vegetation growing season period is from June to October. Not flowering.,Shrub,Fabales,Fabaceae,Cytisus,oromediterraneus,NA,Broom,NA,perennial,Herbaceous species,Umbrisol; soil depth ranges from 30 to 50 cm,None known,2019-06-17,2019-06-17 14:30:00,2019-07-15,True,True,False,False,32630,30N,303427.588,4768592.922,1635.869,303427.669,4768592.409,1635.908,303428.158,4768592.487,1635.946,303428.09,4768593.009,1635.911,True,0.5,1250.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB. Image quality is sub-optimal (motion blur, some under/over exposues).",NA,"This study was financially supported by the Spanish Ministry of Economy and Competitiveness, and the European Regional Development Fund (ERDF), in the framework of the GESFIRE (AGL2013-48189-C2-1-R) and FIRESEVES (AGL2017-86075-C2-1-R) projects; and by the Regional Government of Castilla y León in the framework of the FIRECYL (LE033U14) and SEFIRECYL (LE001P17) projects. J.M. Fernández-Guisuraga is supported by a predoctoral fellowship from the Spanish Ministry of Education (FPU16/03070)","GESFIRE (AGL2013-48189-C2-1-R), FIRESEVES (AGL2017-86075-C2-1-R), FIRECYL (LE033U14) and SEFIRECYL (LE001P17) awarded to J.M.F.-G., L.C. and S.S.-S. FPU16/03070 awarded to J.M.F.-G. ",NA,NA,I/We agree to the data use and authorship policy,1.5.3,3.9,8.0,8 - Stratus (sun obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud is plausible, and corners are plausible.",1,0.0,False,Cytisus oromediterraneus,C. oromediterraneus,0.25,57.21,70.34,13.13,2019-06-17 12:22:24,128.0,RLP,0.2626,5000.716,0.39,0.62,0.5169,0.52,0.56,0.0,2626.0
20190617_JG_RLP,P07,461.0,HP_07,jofeg@unileon.es,"José Manuel Fernández-Guisuraga (Fernández-Guisuraga, J.M.); Leonor Calvo (Calvo, L.); Susana Suárez-Seoane (Suárez-Seoane, S.) Enoc Sanz-Ablanedo (Sanz-Ablanedo, E.)",False,True,Riopinos (León province),Spain,43.045,-5.413,1635.0,7.0,1600.0,Cfb,Cfb,6.0,Closed Shrubland,Calluna-heathland site,Calluna vulgaris; Vaccinium myrtillus; Cytisus oromediterraneus; herbaceous species,The vegetation growing season period is from June to October,Shrub,Ericales,Ericaceae,Calluna,vulgaris,NA,Heather,NA,perennial,Herbaceous species,Umbrisol; soil depth ranges from 30 to 50 cm,None known,2019-06-17,2019-06-17 14:30:00,2019-07-15,True,True,False,False,32630,30N,303450.594,4768583.737,1636.36,303450.522,4768583.222,1636.32,303450.982,4768583.094,1636.396,303451.11,4768583.613,1636.364,True,0.5,541.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB. Image quality is sub-optimal (motion blur, some under/over exposues).",NA,"This study was financially supported by the Spanish Ministry of Economy and Competitiveness, and the European Regional Development Fund (ERDF), in the framework of the GESFIRE (AGL2013-48189-C2-1-R) and FIRESEVES (AGL2017-86075-C2-1-R) projects; and by the Regional Government of Castilla y León in the framework of the FIRECYL (LE033U14) and SEFIRECYL (LE001P17) projects. J.M. Fernández-Guisuraga is supported by a predoctoral fellowship from the Spanish Ministry of Education (FPU16/03070)","GESFIRE (AGL2013-48189-C2-1-R), FIRESEVES (AGL2017-86075-C2-1-R), FIRECYL (LE033U14) and SEFIRECYL (LE001P17) awarded to J.M.F.-G., L.C. and S.S.-S. FPU16/03070 awarded to J.M.F.-G. ",NA,NA,I/We agree to the data use and authorship policy,1.5.3,3.9,8.0,8 - Stratus (sun obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.6,"Point cloud is plausible, and corners might be a bit low but it is hard to tell.",1,0.0,False,Calluna vulgaris,C. vulgaris,0.25,57.21,70.34,13.13,2019-06-17 12:22:24,128.0,RLP,0.2649,2164.556,0.19,0.33,0.2641,0.27,0.29,1.0,2648.0
